s,S-AEABUZ-0021-981,ilerde. Ben emm Ekrem Bey,anlatacak,heralde çünkü onun bi sunumu
w,W-SA16B4A-0269-1947,ile ilgili olarak bildiklerini şöyle,anlatıyordu,"""1993 yaz aylarıydı. Ben o"
w,W-TF10A2A-1173-2107,ile halk üzerinde yapacağı etki,anlatılmalıdır.,Devletin ve özel sektörün uzun
w,W-JE02A2A-1523-1056,ile bugünkü durumları ayrıntılı olarak,anlatılmaktadır.,Seksen altı kamu AR-GE birimi
w,W-SE39C3A-0205-2023,ile belli oluyordu. Hayat hikâyesini,anlatmak,ihtiyacı içinde bulunduğu da aşikâr
s,S-ADABPZ-0115-454,ilave gereken şimdi bizim burada,anlatmaya,çalıştığımız şey <B>. Evet. uluslar
s,S-BEABXO-0416-1111,iki metre kadar Gülüş köpekleri,anlat.,"Böyle durmuş, kafasını kaldırmış, bize"
w,W-SA16B2A-1196-2442,iki katlı bir ev diye,anlatmıştı,Kuzey. Yakınında başka yapı yoktu
s,S-AAABLp-0161-332,iki hafta kadar önce kim,anlattı,hanginiz anlattı onu? <B> Teyit
s,S-BEABXO-0147-1003,"iki bi iki daha dört,",anlatabiliyo,muyum? Atmış beş tane sayı
s,S-ADBBAo-0443-1048,iki arkadaşın arasını ne açtı?,Anlat,ama isim vermeden anlatırsan sevinirim.
w,W-OH42C0A-0319-1879,iken Din Psikolojisi Profesörümüz sınıfta,anlatmıştı.,"Ankara'nın köylerinden birinde, muskacılığı, üfürükçülüğü"
w,W-TE30D1B-3263-1994,ihtiyaçlarının neler olduğu konusunu komşularına,anlatmada,güçlü pozisyonda olacaklarına dikkat çekti.
s,S-AAABOp-0011-610,ifadesine uygun olduğu için burada,anlatıyorum.,Monolog konuşma ise <D 735>
w,W-HI22C4A-0860-184,ifade edebildiği fikirleri varmış... Karşılıklı,"anlatıp,",yararlanıyoruz... Bu arada onların da
w,W-TE36E1B-3354-1307,"idi, ya Mersin"" diyor ve",anlatmayı,"sürdürüyor ""Pasaportunun süresi dolduğu için"
s,S-ADABPZ-0119-225,iddiasının başına gelir ki bunu,anlattım,size. Renk kavramı. Diğil mi?
w,W-PD20C3A-0512-408,idamını ve sarı zarfı millete,anlatmak,mecburiyetinde kaldık. Şimdi de Koray
s,S-BEABXO-0147-384,Hı-hı. Ya da şunu şöyle,anlatsam.,İki en eksi biri almasam
s,S-BEABXO-0390-776,Hı-hı. Ben haftaya sivil toplumu,anlatırım,büyük ihtimal etnisiteye de kısa
s,S-ADABAo-0033-348,Hüseyin biraz evvel çok güzel,anlattı,o hadiseyi. Ben tekrarlamıyorum. Peki.
w,W-TD09C4A-0211-512,"hâlâ şehitler veriyor olmazdık, geçmişi",anlatmamızın,"sebebi de bu zaten, yetkililer"
w,W-QI27D1B-2452-1548,Hz. İsa'nın son 12 saatini,anlatan,"""The Passion"" filmi nedeniyle büyük"
s,S-ADBBI^-0326-195,Huysuz Virjin'in kişilik özelliklerini başta,anlattınız.,Peki Seyfi Dursunoğlu'nun kişilik özellikleri
w,W-TE36E1B-3353-2136,"hukuk, içtihat yaratmak üzerinden meramını",anlatıyor.,"Biz de, bize karşı uygulanan"
s,S-BEABXs-0130-1072,Hoşuna gitti dimi? Anlat şimdi,anlat.,Oğlum ne adamsın lan. Ben
s,S-BEABXO-0128-1038,hoşuma gitti Nazan diye böle,anlata,anlata bitiremediydi. İşte öğlene doğru
s,S-ADBBAo-0443-228,"hoşlandım, o bir gerçekti. Aileme","anlattım,","zaten bir şeyler yapılacaktı, ailemde"
s,S-ACABTZ-0336-508,"hoş, muhteşem de emm bunu",anlatmak,çok zor. Hakikaten nükleer konularda
w,W-TF25D1B-2153-1952,"Holding bugün yoktu. Ancak, bu",anlattıklarım,Oyakbank'ın ING'ye satılmasına karşı çıktığım
w,W-MF10A4A-1822-1079,hiç söz etmiyorsa bunun bir,anlatma,biçimi olduğunu bilmemiz ve bu
w,W-JA16B2A-1738-1278,Hiç olmazsa kalede olup bitenleri,anlatıyorum,sana. Bu da az şey
w,W-NE39C4A-0081-1031,hiç güvenmiyordu. Burada bir ayrıntı,anlatayım;,"bizim ""işlerde"" tepeden tırnağa yani"
w,W-QD36C0A-0222-772,"hiç görmedim, ama saygımın derecesini",anlatamam.,Yüce görevinizde Tanrı ve aziz
s,S-BEABXO-0454-816,hiç bizimle umursamıyolar bile derslerini,anlatıp,geçiyolar. Hı-hıı. Yazılıya giriyoruz şimdi
w,W-PA16B3A-0503-655,hizmetlerinde gençler üzerinde yaptığı gözlemleri,anlatıyor,"""Sağ ve sol gruplara düşünce"
w,W-JA16B3A-1133-2170,hikâyeyi sanki sade kendisi için,anlatmaya,başlamıştı. İşte boy uzatma oyununun
w,W-PI13C4A-1531-393,hikâyelemedir/Kayseri Beckett'lemesidir bilemeyeceğim. Ama aşağıda,anlatacağım,"fıkranın varlığı, Türkiye Cumhuriyeti demokrasisinin"
w,W-QD36E1B-2841-838,"hikayen bile yok, bira bardaklarına",anlatacağın.,"İnce bir sokağa süzülüp, her"
w,W-CD09C2A-0207-536,herşeyi en ince ayrıntılarına kadar,anlattı.,"""Behçet Cantürk, Türkiye'nin en büyük"
s,S-BEABXO-0392-775,herhalde. Murat abi anlattırma bak,anlatırım,"zararlı çıkarsın. Yeter, Lütfü amcam"
s,S-BEABXO-0147-1019,heralde öyle biraz daha basit,anlatabileceğini,düşünmüş. Yani bahçenin etrafına dediği
w,W-MA16B4A-0588-1094,her şeyini değiştirmişti. Bunları Namlı'ya,anlatıp,rahatlamak istiyordu. Son olarak Lübnanlı'yı
s,S-ADAA^o-0133-927,her şeyi anlatmaz ya da,anlatamazlar.,Bir sembolün herhangi bir yerde
w,W-LI22C4A-0783-880,"her şeyi ""Hayat Güzeldir""de Güzeldir""de",anlattı.,İzleyicileri bu programın daima çok
w,W-FC06A3A-1049-1047,her zaman bazı kayıpların olacağını,anlatır.,"Geleneksel tarımda, her ürünü kendine"
w,W-UD02A1B-4618-2337,her resim hakkında bir öykü,anlatmanızı,"istiyorum. Burada ne olduğunu, kahramanın"
w,W-IA16B1A-0094-1562,her gün bu işi yaptığını,anlatıyor.,Ondan önce yaptığı ise düz
w,W-ND02A3A-1266-583,henüz dahilde bile kendi vaziyetimizi,anlatmadık.,"Köyler, hatta kazalar ve vilayetler"
w,W-SA16B2A-0836-2371,Henry üstlendi Şey... Doğrusu nasıl,anlatacağımı,"bilemiyorum. Ben, çocukluğumdan beri sürekli"
s,S-ACABQq-0422-486,"hediye ederseniz, hepimiz öğreniriz. Bunu",anlatmanıza,"gerek yok. Gündemdışı ikinci söz,"
w,W-NE39C3A-0779-2286,hedefinin hep insan hayatı olduğunu,anlatmaya,çalışıyordu. Bush Artık Türkiye de
s,S-ACABPZ-0329-511,hedefi size birazcık kemanın hikayesini,anlatmak.,Kemanın öyküsü adını koyduk. Bu
s,S-BEABXn-0349-1063,hazırlanıyo. Siz nasıl tanışmıştınız? Onu,anlat,hele? Dur anlatacaz daha dur
s,S-BEABXO-0344-897,hazırlamadık ki. Onlar hazırlamışlar ya,anlatanlar.,Ee? Elimizdeki bizim bir sürü
w,W-PI42E1B-2938-1036,hazır dinleyen birini bulmuşken başlamış,anlatmaya.,"Yenilerden, eskilerden anlattıkça açılmış uykusu,"
s,S-BEABXO-0117-1078,hayırlısı. Hayırlısı canım. Serhat sen,anlat,biraz. Okuldan bahset. Okuldan Hocalardan
s,S-ADBBI^-0326-536,hayatımı anlatırken bunu da özellikle,anlatmak,istedim. Kimlerle çalıştınız onlardan sonra?
w,W-RE39C3A-0721-2267,"Hayatı, sadece ekmek kavgasına indirgeyerek",anlatmak,yalın bir anlatım olur. Halbuki
w,W-NA16B4A-0040-406,hayattaydı ve Halit'in ballandıra ballandıra,anlattığı,o geniş toprakların bir parçasını
w,W-QG37E1B-2933-1151,"Hayatlarımızın Resmini"", yoksulları ve ezilenleri",anlatıyor.,Otoriteden yana olanlara ne yaparsanız
s,S-BEABXx-0394-879,"hayat var. Emm, ben ne",anlatcaktım,"lan? <D 4> Hıı, Schopenhauer"
s,S-AEAA@O-0155-422,hayallerini en ince ayrıntısına kadar,anlatmış,hatta hayallerindeki bir çiftlik varmış
s,S-BEABXp-0156-820,hatta şey kurultayda filan da,anlatılmıştı.,Hı-hı belli sözcüklerin şey olması...
w,W-OD30D1B-2176-1662,hatta bu zarfların komisyonda düzenlendiği,anlatılan,"gerekçeli kararda şöyle denildi ""Böylelikle"
s,S-BEABXn-0349-1062,Hasangilin sınıfı. Ee! <gülme> Sınıfını,anlat,hele sen Hasan. Ya sınıfta
s,S-BEABXn-0349-1065,Hasan sıra sana geldi. Sen,anlat,bakalım. Ya benim anlatacak bi
s,S-BEABXO-0342-315,"Harp, harp, harp var, babası",anlattı,savaş var. Sürekli kaçıyorlar. Elaziz'de
s,S-ADABPZ-0112-925,hareketleri annesine gülmüyor belki isteklerini,anlatamıyor.,Emm Bunlar fark edilince kimi
w,W-NI09C2A-0592-2466,hareket ettim. Ağabeyim Ankara'daydı. Durumu,anlattım.,Sorup soruşturduk. Adı aklımda yanlış
s,S-ADABCo-0335-898,Hanlığını bi anlasak veya Nemrutluları,anlatan,bi roman oo romantizmden ölürsün
s,S-ADABAo-0332-409,hani bi emm arkadaşımız şey,anlatmıştı,buna kendi elleriyle yağlı dürüm
s,S-ADABAo-0388-687,hangi kabilelerin nasıl Türkçe konuştuklarını,anlatıyor.,En beğendiği Türkçelerin Oğuz Türkçe'si
s,S-BEABXO-0453-962,hallice bir şey anlatacam fıkra,anlatacam.,"Hadi Damlaa. Ne fıkrası, ayıp"
w,W-UI45E1C-5076-1864,halini buldum. Ne kadar sevindim,anlatamam.,Çünkü önceki kopya çok silik
w,W-LI27D1B-2828-714,Halil Helvacı da savaşı şöyle,anlatmıştı,"""Üç gün hiç durmadan süngüleştik."
w,W-NI09C2A-0592-953,"halde içerlemiş ama, olayı kimseye",anlatacak,hali yok. İster istemez sineye
w,W-VE05A1A-2593-842,haklarının beşiği ve savunucusu olduğu,anlatılır.,"Sonra da, para karşılığında Avrupa"
w,W-TA16B1A-0069-418,hakkında anlatılanları ve zaten ne,anlatılsa,"inanırlardı. Sözgelimi, Amca'nın başına şöyle"
w,W-RD36E1B-2842-1990,"hakkı olmalıdır. 3. Tarihler, gerçekleri",anlatmadıklarına,"göre, hikâyenin anlattıkları en azından"
s,S-ADAASK-0036-433,Hak hakkı ve hakikatı kolaylıkla,anlatmayı,siz aziz dinleyenlerime de kolaylıkla
s,S-AEAASO-0039-432,Hak hakkı ve hakikati kolaylıkla,"anlatmayı,",siz değerli dinleyenlerime de kolaylıkla
w,W-RA14B1A-1582-1193,hadi. Ama kısa da olsa,anlatmadan,"yapamayacağım. Biliyor musunuz çocuklar, babanız"
s,S-BEABXW-0059-715,Hadi yaa. <D 7> Abimde,anlatıyo,yaa! Diyo bi sürü menü
s,S-ADAB^A-0317-381,haddimiz değildir. A-ah! Yani onu,anlatsan,ne olur anlatmasan ne olur
w,W-VF25D1B-2766-1363,haciz memuru kapıya getirmedim' diye,anlattı,bana. Yani en büyük başarısı
s,S-ADABAo-0388-916,haberim yok. Lehçeleri en iyi,anlatan,"Kaşgarlı Mahmut'tur. Kendisi bir prens,"
s,S-BEABXO-0120-301,Haa şimdi babayın bir zaman,anlattığı,senin kafanı karıştırdı şimdi. Ben
s,S-BEABIs-0015-563,Ha tabi çok detaylı yine,anlatmadı,ama en azından anlatıyordu. Saati
w,W-EA16B2A-0744-1877,güçlü kişiliğinin ona verdiği başkalığı,anlatmak,istiyorlardı belki de. Diğerleriyse Bahar'ın
w,W-PA16B4A-0591-471,Güzelce çıktı. Maymuncukların nasıl kullanılacağını,anlatan,bir minik broşür vardı. Onu
s,S-ADABAo-0318-1001,güzel ne mutlu tabi yani.,Anlatabiliyo,muyum? Bu iki kere iki
s,S-ADABPZ-0118-908,güzel insanımıza anlatırsak bütün bunları,anlatan,insanlar <B> olursa neye inansınlar?
w,W-SE39C3A-0543-1740,Güya bisiklet rotama bağlı kalarak,anlatacaktım,"ben size, değil mi, burada"
w,W-MD39C2A-1315-1792,Güvenen'i yorumlamak yerine Miraç Kandil'ini,anlatıyordu.,"Neysi ki, Cengiz Çandar ile"
w,W-NI27D1B-2829-2242,gürültüye bakmak için dışarıya çıktığını,"anlatarak,","""Gürültüyü duyunca çok korktum. Yerin"
s,S-BEABXw-0409-587,Gürsel'le. Ben de sana şeyi,anlatim,"yaa, bizim Soner'le tanıştığımız ilk"
w,W-VD30D1B-2207-1389,günkü açıklamasına göndermede bulunarak şöyle,anlattı,"""Konuşulan şeyler, zaten güzelce açıklanmış."
s,S-AEAASO-0039-772,günden beri ben bunu <B>,"anlatırım,",anlattım. Ve bugün de tekrar
s,S-BEABXB-0410-1116,gün işte hele bi anlat,anlat,anlatmadın. Bekirle ne yaptınız? Yaa
w,W-UA16B2A-1041-1712,gün dershane çıkışına gelen Erhan'a,anlattım,olanları. El ele metro istasyonuna
w,W-OG13C3A-1800-1673,"gün dayanamadım, Ali Rıza Efendi'ye",anlattım,olanı biteni. Hemen muhtara götürdü
w,W-UA14B1A-1595-2189,gümbür dolaşmak sade suya macera,anlatmaktan,daha tatlı gelse gerek üstadımıza.
s,S-AEABTZ-0337-826,gülmece dili olduğu düşüncesinin insanlara,anlatılmaya,çalışılmasında bir saçmalık oldu ne
w,W-TA16B4A-0910-748,"gülerdik. ""Tolga Bey, diğer olayı",anlatsanıza,"biraz. Kimmiş o kadın?"" dedim."
s,S-ADBBAo-0443-632,Gülben'in annesi tüm dobralığı ile,anlatıyordu,"her şeyi. Annen ""gözlerinle bakıp"
w,W-LH09C2A-0276-271,gücü becerileri vardı. Ben bunları,anlattığım,zaman en küçük bir ilgi
s,S-ADABCo-0204-438,gözler yaş doldu. Herkes üzüntüsünü,anlatmaya,çalıştı. Niye onlar geliyor özgür?
w,W-TD03A1A-1516-85,götürürken esas aldığı metodu şöyle,anlatır,"Ben özgürüm, kimsenin kölesi değilim."
w,W-SI22C3A-0559-2405,göstermek için getirmemiştim. Sana gerçeği,"anlattım,",ama sen dinlemedin ve yanlış
s,S-BEABXO-0093-416,"gösterecem, öğretecem. Hadi otur bakalım.",Anlatmışlar,burada. Bunlar nedir? Bak bu
w,W-UA16B2A-1163-1375,"görüyor musun, adını da unuttuğunu",anlatıyor.,Yalan söylüyor işte. Kadın olması
w,W-PG24D1B-2306-1267,"görüntüler yakalaması, olaylarının perde arkasını",anlatması,gerektiğini söylüyor. Pledge'e katılıyor musunuz?
w,W-LD02A1B-4490-920,"görülmektedir. Öte yandan, Aşıkpaşazâde'nin olayları","anlatırken,",Türk halk hikâyelerinde çok yaygın
s,S-ADBBAo-0443-360,görmüş olabilirler. Canım bir şeyler,anlatsın,"da, başka şeyler anlatsın. Bak"
w,W-QF41C2A-1482-826,görmüş gibi büyük bir heyecanla,anlatır.,Bu konuşma esnasında üstelik sık
w,W-KA16B2A-0056-1940,"görmemizdir,"" dedi öteki. ""Görmeyene kırmızı","anlatılamaz.""","""Münkirler, zındıklar, inançsızlar da Allah'ı"
w,W-CA16B2A-1308-315,görmek gene başka... Biri bunu,anlatsa,inanmazdım. Başkasının ağzından kolay olmuyor
s,S-BEABXO-0122-407,"görmedin bunun dayısı var, konuşuyor...","Anlatmıştı,",şey di mi İzmir'de. İzmir'deki...
w,W-RI27D1B-2830-423,görevlilere birkaç defa izahat yaptığını,anlatan,"Fatma Tunakara Bektaş, ""Derdimizi anlatmak"
w,W-FI39C3A-2958-1799,görenler bu garip durumu çevrelerine,anlatmışlar,ve bu olay ağızdan ağıza
w,W-TI09C4A-0839-1246,göreceği; manevi kızı Asiye'nin yolda,anlattığına,"göre. Kızı telefon açmadan önce,"
s,S-BEABIs-0015-738,göre neyin doğru olduğunu ona,anlatırsam,belki tercihini bu doğrulardan yana
s,S-ADABAo-0388-827,göre doğudan batıya doğru ülkeler,anlatılmaya,başlanıyor ve Ekvator'dan Kuzey Kutbu'na
w,W-VI45F1D-4720-1695,"Gördüklerimizi hayret ve merakla inceler,",anlatacak,gözlemler biriktiririz. Bir patronun etrafına
w,W-SI42E1B-2941-777,gönlü bu hâle getirmenin ehemmiyetini,anlatmak,ve bu husustaki gayretlere rağbet
w,W-LH09C2A-0276-480,gömüldüğümü sanıyorlar. Çünkü onlara öyle,anlatılmış.,Onların dünyasını yıkmaya hakkım olamaz.
s,S-ADABAo-0388-683,"gömme şekillerini, nasıl mezar yaptıklarını",anlatıyor.,Bize biraz bundan söz edebilir söz edebilir
s,S-ACAAPZ-0032-979,Gökdelenden Çiftlikköy'e öyküsünü zaten herkes,anlatacak.,Bizim öykümüz 4 yılda ortaya
s,S-ADBBAo-0443-825,grubunuz vardı. Bak hani bunlar,anlatılmayacaktı?,"Beyaz tef çalıyordu, hangi şarkıları"
s,S-BEABXO-0344-390,Grammar anlatımı yok. Neslihan grammar,anlatmıyoruz,dimi biz? Hayır hayır. Hayır
s,S-BEABXO-0436-846,gonuşuyoruz gidip o laf sana,anlatılır,mı? <gülme> Özgür işte teyze
s,S-ADABDp-0432-241,gittim. Anlattılar ama ya boşver.,Anlattılar,ama benim de pek dinleyesim
w,W-WI45F1D-4817-503,"gitti, o kadar güldüm ki",anlatamam.,"(Niye geleneksel diye soranlar, biz"
s,S-BEABXO-0128-1037,gitti Nazan diye böle anlata,anlata,"bitiremediydi. İşte öğlene doğru da,"
s,S-BEABXO-0379-239,gitmiş o gün. Ben de,anlattım,ona bi fıkra da karı
s,S-ACABUZ-0035-461,gitmesi ve nasıl gitmesi gerektiğini,anlatmaya,çalışmıştır. Yalnız Türkiye çapında değil
s,S-BEABXO-0075-343,"girmicen, girmicem diyo. Bi sıkıştırdım",anlattı,bana diyo. <gülme> Adam barajı
s,S-BEABXO-0415-1113,girmedim de. Anne sen Esra'yı,anlat,Esra'yı. Sence Deniz alır mı
w,W-SB29D1B-2797-348,girişmeliydi Her vakitte ricalin niteliklerini,anlatıyor.,Acaba her devlette böyle mi?
s,S-BEABXO-0436-250,giri bizim evde teki çiftli,anlattılar.,Kim o? Seninkiler oturmuşsunuz beni
s,S-BEABXO-0122-771,"girecem. Yok ya, buradaydı. Sonra",anlatırım,ben sana. Sonra anlatırım ben
s,S-BEABXO-0006-924,gidyorsun. Hıı anladım. Ben iyi,anlatamıyorum,ama onlar daha iyi anlatır.
s,S-AEABI^-0330-499,"gidiyorum, bu tarafa geldiğim zaman",anlatmakla,bitmeyecek sorunlar var. Hocam o
w,W-NB04A3A-1892-2447,gidip sordum. Matematik yapıyormuş. Bana,anlattı,"yaptığını Örneğin, dedi, ilk n"
w,W-TA14B1A-1589-1434,gidip gelemezdim doğrusu. Nasıl başardın,anlat,"bakalım. Kaplumbağa Giderken kangurunun cebinde,"
s,S-ADBBI^-0326-941,"gidinceye kadar çektiğim heyecanı, eziyeti",anlatamam.,Ya kadının bir dostu var
s,S-AEABUZ-0022-737,giderseniz anlamıyorsunuz artık. <Gülme> Ne,anlatırsam,anlatim linier. Düz boşluk. Çünkü
s,S-ADABPZ-0112-863,giderilmesi işte bu panel boyunca,anlatılan,nörolojik ortopedik fizik tedaviyle ilgili
w,W-MF10A4A-1822-1802,"giderek durumu anlattım. İşletmenin sahibi,",anlattıklarımı,"dinledikten sonra, satış elemanının davranışından"
w,W-IA16B3A-0630-54,giden işçilerin kazançlarını cazip şekilde,anlatmaları,kısa zamanda büyük bir Türk
w,W-SG43C2A-1808-1341,gibi. Annem de saraydaki arkadaşlarını,anlatırdı.,Saraya onları görmeye gittiğini filan.
w,W-UA16B1A-1233-474,"gibi"" diye başlayıp kendi gözlemini",anlatması,da hep gözlerimin önünde. Onun
w,W-QI09C2A-1434-91,gibi bir de Çiçek Hanım'ın,anlattıklarından,etkilenip kitaplıktan çekmiş Amin Maalouf'un
s,S-BEABXw-0408-732,gibi bilişsel durumu bi simgeyle,anlatırsın.,Hmm. Gerçek olan… olan… Ali
s,S-BEABXO-0094-1051,gibi atlıyorum. Ooo! göster bakalım.,Anlat,anneanneye nasıl atlanır göster. Böyle
w,W-GD03C3A-0667-547,"gibi anlatıyordu. Yaptığı tek şey,",anlattığı,olaya toplumsal bir yorum getirmeye
s,S-BEABXw-0391-629,"geçmişini de anlatıyordum, tarihini de",anlatıyordum.,Tarihini de anlatıyordum bana da
w,W-UA16B3A-0716-2027,"Geçmiş olsun"" Ahmet başından geçenleri","anlatınca,","genç mühendis üzüntü ile ""Vay"
s,S-AEABAo-0016-586,geçirmek lazım önce... Evet şunu,anlatim,Tanpınar'ın emm Tan Tanpınar'ın emm
w,W-JE39E1B-2838-1096,geçirilmişti. Bu adamların örgüte ait,anlattıkları,"şeyler o kadar önemliydi ki,"
w,W-[I12F1D-4841-2461,geçirdiğim en güzel gündü... BENİ,ANLATAN,PASTAM Bir 16 Aralık günüydü.
s,S-ADABPZ-0134-483,"geçerek gelecek, süreci bu tarzda",anlatmasa,da Bacon bir ad koydu
w,W-KA16B1A-0700-964,"Geçen hafta balkona çağırdı beni,",anlattı,"hep. Ne o, hep? -Geceleri"
w,W-OI42E1B-2937-1885,geçen garip bir hadiseyi şöyle,anlatır,"""-Acem diyarına gittik. Yüksek bir"
w,W-SE09C1A-1534-454,gezisine çıktı. Konuşmalarında ısrarla demokrasiyi,"anlatıyor,",ders veren bir öğretmen gibi
s,S-ADABPZ-0125-300,getirir biraz önce Turgay Beyin,anlattığı,gibi biz gayet güzel beş
w,W-DA16B4A-0288-1741,getirip kucağıma verdi. Nasıl emzireceğimi,anlatmaya,"çalışırken, Adam memeyi kendiliğinden bulup"
w,W-KD02E3A-1646-268,"getiren, bu önderdir. Bu ünitede",anlattıklarımızı,kısaca toparlayacak olursak şunları söyleyebiliriz
w,W-SB38E1B-2884-527,"getirdik"" diyerek Merzifon'un arkeolojik zenginliğini",anlatmaktadır.,"Hatta Amerikan Koleji bünyesinde, yedi"
s,S-ADAB^o-0132-400,Gerçi bunun nedenini biraz önce,anlatmıştınız,ama şimdi hep bize soruyorlar
s,S-BEABXz-0387-688,Gerçekten... Teyzem gidiyor şeyi tarihi,anlatıyor,bize iyi teyzem yani iyi
w,W-SI22C1A-0528-209,"gerçekten sevip sevmediğini...."" Yüzüne baktım.",Anlattı.,"""Bir aradayken öyle iyiyiz ki."
s,S-ADBBI^-0326-197,gerçeklik duygusu yarattığı kesin. Siz,"anlattınız,","İzmir'de arabayla ""tur atmaya"" sizi"
s,S-BEABXw-0396-948,gerçekleşti işte... <B> Anlatalım mı?,Anlatalım,mı? Yaa! fazlaa... Yaa! işte
w,W-RG37F1B-2934-41,gerçekleri halka en yalın haliyle,anlatmaktır.,Objektivizm kavramı hakkında da çok
s,S-ADABIA-0265-823,gerekiyo. Genelde bunlar genelde hep,"anlatılmaz,","böyle abartılarak ""bilmem kaç ülkede"
s,S-ACABFZ-0049-527,"gerekir. Yeni liberalizm de, aslında",anlatmak,istenen şeyle alakası olmayan bir
s,S-BEABXp-0156-517,genre'da hengi bağlamda emm neyi,anlatmak,"için, neyi iletmek için... O"
s,S-AEABTZ-0337-317,genel <B> kuralının birinci kademesini,anlattı.,Ve dedi ki Dünya'nın 4
w,W-NE36C3A-0079-984,"Gene de, elime onların maceralarını",anlatan,"bir kitap geçti de ""'Ah,"
s,S-AEABPZ-0331-597,gelmiş durumda. Şimdi bunları niye,anlatıyorum?,Bunları Mersin'in gelişmesi açıcından anlatmaya
s,S-ADABAo-0033-845,gelmiş acıklı olaylar zaman zaman,anlatılır.,"Musa aleyhisselam sözgelimi, firavundan, İbrahim"
w,W-MF25D1B-2141-959,gelişmelerin bu ülkelerle koşut olduğunu,anlattı.,Politik kararlılık ve dış desteğin
w,W-SI22C0A-0272-432,"gelişimini, insan düşüncesinin nasıl şekillendiğini",anlatan,"kitabın neresinde ""kıçınızı açın"" diyor,"
w,W-PG37E1B-2923-523,"geliyor. Çağımızın zorlanan, yabancılaşan insanı",anlatılıyor.,Toplumun kıyısında sığıntı gibi yaşayan
s,S-ADABAo-0366-552,"geliyor bana. Katılıyorum, sanırım benim",anlatmak,istediğim şuydu o dönemde yan
s,S-BEABXO-0454-809,gelir hiç kitapla alakası yoktur,anlatır,dersini çeker gider. Hıı. Bu
w,W-DA16B4A-0384-1171,"gelecek bir mimik belirdi. ""N'apıyım.",Anlattığım,"fıkralara bayılıyor,"" dedi. Altan, dudaklarında"
w,W-GA16B3A-0374-1020,geldiğini ben sanmıyorum. Ama işte,anlatmaya,çalıştığım böyle bir şey. Dilin
s,S-BEABXB-0410-1117,geldiği gün işte hele bi,anlat,anlat anlatmadın. Bekirle ne yaptınız?
s,S-ADABAo-0388-787,geldikleri noktaya nasıl geldiler onu,anlatırdı.,Arap coğrafyacıları Akdeniz'den Batıya doğru
s,S-BEABXO-0358-471,geldik bu arada? Nebilim? Sen,anlatmaya,"başladın, ben de dinledim. Güzel"
s,S-ADBBI^-0326-346,geldi. Ben izlemedim ama yeğenim,anlattı;,Mehmet Ali'yle Arto münakaşa ediyorlar.
w,W-VA14B1A-1606-1955,"Gel biraz yürüyelim, açılırsın biraz.",Anlatan,Artık Kıl Kuyruk öylesine korkunç
s,S-AEAASO-0039-412,gece sohbetinde istifade etmiştik. Orda,anlatmıştı.,O günden beri ben bunu
s,S-ADBBI^-0326-635,"gazeteci ahbabı vardı, onlara bunu",anlatıyordu;,"gazetelerde yazılar çıktı, ""Huysuz Virjin"
w,W-SA16B2A-1199-696,galaksisinin bayağı soğukluğunu taşıyan fıkralar,anlatıp,duruyordu. Dudu Teyze de içerideydi.
w,W-QD36C0A-0222-2088,gafleti de acıklı bir şekilde,anlatılan,örnekler arasındadır.) 3 Haziran saat
w,W-QG24D1B-2289-171,"Fırat, ""Anadolu insanını en iyi",anlatan,"ozan, şair ve yazarlarımızın yapıtlarından"
s,S-ADBBI^-0042-639,"fotoğraflarını çekiyor, dünyaya Minimata olayını",anlatıyor.,Orada kimyasal bir ürün üreten
s,S-BEABXA-0043-529,filan değil dimi yani işletmeyi,anlatmak,gibi değil de onların daha
w,W-EA16B2A-1145-677,fasılla kalmadı ki. Sırası geldikçe,"anlatırım,",daha pek çok kırgınlık dargınlıklar
s,S-ADABIA-0265-711,farkındalık vakti dediğiniz şey..bunu şey..bunu,anlatıyo,heralde? Evet! İşte tam bu
s,S-ADBBAo-0443-342,farklı bir çocuktu. Bodrum katını,anlattı,Özcan. Nasıl yaşadınız orda? Beş
w,W-RA16B2A-3329-1672,fark etmediği birçok ayrıntıyı ona,anlatırken,"fark ediyor, her şeyi yeni"
w,W-PA16B4A-0291-1964,fark ediyordum. Fark ettikçe de,anlatmak,"geliyordu içimden, istiyordum ki geç"
s,S-BEABXw-0057-1105,falan. Gel otur gel anılarını,anlat,bi şey yap ya! Ama
s,S-ADABPZ-0119-226,falan. Ben nasıl öğretmenlik yaptığımı,anlattım.,<B> dedi ki ben de
w,W-TG43C2A-1807-137,"falan diye, son zamanlarda bilhassa",anlattıklarından,çok şey öğrendim; meğer neler
w,W-QF10A3A-1816-530,faktörlerindeki değişmenin büyüme üzerindeki etkileri,anlatıldı.,Büyümenin diğer bir önemli kaynağı
w,W-LF25D1B-2140-2265,faizler üzerinde olumsuz etki yapacağını,anlattı.,"Prof. Abaç, enflasyonist bir ortamda"
w,W-LI35C4A-0464-743,faaliyette bulunmayacağını bizim Kocaeli muhabirlerine,anlatmış...,"Ben bu konuda, ""Eyvah, bu"
s,S-ADABIA-0109-802,Eşim 35 yaşındaydı. Nası evlendiniz,anlatır,mısınız? Düğün oldu... Görücü usulüyle?
s,S-BEABXO-0117-500,Eğer özel değilse yani. <Gülme>,Anlatmak,istersen. Bu yıl ÖSS'de baya
