"Register","Text","Left","-5;5","Right"
"w","W-QE39C3A-0328-1725","lehinde yasal değişikliklerin ve kararların","çıkmasını","sağlamak. Bu işi yaparken de,"
"s","S-BEABXB-0077-1078","lazım. Ya öylece... <B> Kıyafetleri","çıkaralım","ki ona göre hazırlanalım. Tabii"
"s","S-ADBBI^-0326-1564","lazım tabii. Bazen Füsun Önal","çıktı","önümde, bazen Suna Yıldızoğlu. Bu"
"s","S-BEABXy-0146-2234","lazım hocam. Gelcekti yani. Liste","çıkartcaktı","da Yeşim'e <D 4> Yeşim"
"s","S-ADAB]o-0110-670","lazım diyodu ama dışarıdakiler seslerini","çıkartma","imkanını pek bulamadılar. Ee! Mustafa"
"s","S-ACABUZ-0035-1639","Latife Hanımla ilgili bi kitapta","çıktı.","Daha önce hakkında birçok yazılar"
"w","W-IE39C0A-0193-214","lastiklere bakmasını istedi. Özgür evden","çıktıktan","sonra arabanın dört lastiğini de"
"s","S-BEABXO-0087-2044","lan nasıl orta ya. Kale","çıkma","be. Lan lan salak vursana"
"s","S-BEABXg-0090-2404","lan manyak. Oğlum bütün idmana","çıkıyor","bütün kozlar Ronaldo'dan şey istiyor"
"s","S-BEABXO-0080-2016","Lan keşke Karayip Korsanları 5","çıksa","ya. Çıkar. Vallaha var yaa!"
"s","S-ADBBI^-0326-1556","lambalar- sarkıyor. Akşamüstü hazırlandım, sahneye","çıkacağım.","Orkestra demiş ki, ""Seyfi Ağabey"
"s","S-ACAAFZ-0048-2207","kışkırtmayla ayaklanma çıkardılar. Bir ayaklanma","çıkınca","devlet güvenlik güçlerini gönderir. Endonezya"
"w","W-DD02A1B-3554-325","kızıyla Fransızca konuşuyordu. Beraber Beyoğlu'na","çıkıp","öteberi alıyordu. Trende, tünelde, sokakta"
"s","S-BEABXO-0319-598","kızın arkadaşı yok mu? Arkadaşıma","çıkıyorum","diye çıksın diyorum. Yani kız"
"w","W-MD39E1B-3359-638","kızgınlık ve düşmanlık duygularını ortaya","çıkararak","kaygıya neden olacak çatışmalar meydana"
"w","W-NA16B4A-0120-2198","kızanların Sinek Nuri demelerini haklı","çıkaracak","kadar da zayıftı. ""Aynadan uzun"
"s","S-BEABXO-0106-256","kız. Görkem beni kıpırdatma bu","çıktı.","Oooo başım dönüyoo. Kalemin ucunu"
"s","S-BEABXO-0344-661","kız yaptı. Ama bu kızlıktan","çıkmış.","<gülerek> Bu pek kız değil."
"s","S-BEABXO-0339-2257","kız var mı senin? Ne","çıkması","ya ben bıraktım o işleri."
"w","W-OA16B4A-0141-1995","kız kardeşinin bu akşam sahneye","çıkacağını","hemen anladı. İpek Ka'yı sordu."
"w","W-TI45F1D-4814-251","kıyıldıktan sonra müzik de ayyuka","çıktı","ve de önce It's Raining"
"w","W-KA16B4A-0121-1623","kıyıları paylaştılar, bir Allah'ın kulu","çıkıp","da ben de Karıncalı Ada'ya"
"s","S-ACABQq-0421-500","kıvılcımlanması, Gelibolu Yarımadasındaki savaşlarla ortaya","çıkmıştır.","Amacım, Yüce Meclisimize derin tarihî"
"w","W-UI27D1B-2446-1119","kısıt ve zorunluluk altında olmadan","çıktığı","kağıt-kalem yolculuğunun ürünleriyle buluşturacak ziyaretçilerini."
"s","S-ADABPZ-0374-1537","kısımlar durup duruken tekrar ortaya","çıka","çıkarılmış konular olamasa gerektir. Bunların"
"w","W-KC05A3A-1996-2362","kısmına dilcine saplama yapılır ve","çıkan","testere talaşından çürüklük kolaylıkla anlaşılır."
"w","W-RA16B2A-1050-215","Kısmetim de çıkmadı zaten, ama","çıksaydı","da istemezdim öyle bir adamı"
"w","W-LC06A4A-1957-1400","kısmen doğru olduğu sonucu ortaya","çıkmaktadır.","Karbonatlar Toprakta çoğu kez kalsit"
"w","W-HE05A1B-3504-242","kısa bir süre sonra çağdışına","çıkmış","sayılacaktır. Aynı biçimde, çağdışı sayılmanın"
"w","W-OE39E1B-2900-1696","kısa bir süre sonra ortaya","çıkan","""İşçi Muhalefeti"" tarafından da paylaşılıyordu."
"w","W-FA15B1A-1728-755","kırıldı ayna Tenhaydı düşlerim, geceydi,","çıkıp","geldim işte Su ve ateş"
"s","S-ADABPZ-0125-2301","Kırgızistan. 80. Sıradaydı, 41. sıraya","çıktı.","Makedonya altmış dokuzdaydı otuz bire"
"s","S-BEABXO-0081-2432","kırdın? O zaten sağlam yeni","çıkarmadın","mı? Anne benim tşörtümü yıkan"
"w","W-DA16B3A-1494-969","kıpırdadılar ve canlandılar. Dışarı çıkıp","çıkmama","tartışması yapılırken Oğuz döndü, arka"
"w","W-MA16B3A-0039-1007","Kılıç Ali, ""Ne demiş atalarımız?","Çıkmadık","canda umut vardır. Henüz can"
"w","W-XI45E1C-5070-1776","Kılıfının dandikliği yüzünden insan içine","çıkarmaya","utandığım emektar iPad'ime de bir"
"w","W-VE03A1B-4306-2320","kılan ve geçmişe kıyasla öne","çıkaran","en önemli nedenler olarak; bilginin"
"w","W-RA16B2A-0406-1025","küçük sığınağın içindeki huzurun tadını","çıkartırdık.","Yeşilköy'deki aynı park Cemal Dayımın"
"s","S-ADABLA-0266-1132","küçük bir parçasıyız. Bi ayakkabı","çıkıyo,","ben de ilk defa bi"
"s","S-BEABXu-0435-334","Küçük atamam ki! Hiçbir şey","çıkmadı","ona göre. Ay! Sağ olun"
"w","W-TF10E1B-2871-1203","küçük ambalajlarda ""salçacık"" adlı ürün","çıkarılmış.","Onu soğanlı-sarımsaklı püreler ve sıvı"
"s","S-ADBBI^-0042-2139","küçücük, oyuncak gibi bir köpek","çıktı.","Bundan tatlı, bundan güzel bir"
"w","W-QA16B1A-0775-1864","Kütüğün içi boş olmalıydı. Balamin'in","çıkardığı","ses, bizim gizlendiğimiz yere kadar"
"w","W-TG37E1B-3048-2021","Kürsüler etrafındaki adamlara ise kürsüye","çıkacak","adamlar lâzım. Yani kürsüye çıkanlar"
"w","W-ED36C2A-0413-332","kürenin Batı meslek örgütlerinde öne","çıkmasıyla","yaşanmaya başlanılan laikleşmeye, Osmanlı esnaf"
"w","W-RI22C4A-0804-1076","küp doğrayalım. Biberlerin iç kısımlarını","çıkardıktan","sonra, ince ince kıyalım. Domates"
"w","W-VE02A3A-2592-26","Kültürünü, çağdaş medeniyet seviyesinin üstüne","çıkaracaksınız.""","sözündeki çağdaş kültürü, belli bir"
"w","W-KC06A3A-1053-149","kültürünü bir sentez halinde ortaya","çıkarmışlar,","özellikle mimarlık alanında özgün bir"
"s","S-ADABPZ-0135-1946","kültürün kavram çerçevesi içerisinde karşımıza","çıkmış","bir şeydir ama kültürel diye"
"w","W-CA16B3A-1003-2119","kültürü incelemek isteyen, buradan yola","çıkmalı...","Yani ilim adamlarını kastediyorsunuz değil"
"w","W-PA16B4A-0591-364","köşesinde durdum, cüzdanımdan yüklüce para","çıkardım,","yanımda oturan ""iyi huylu"" polisin"
"w","W-SC03A2A-1306-779","köye yeni adet getirme, icat","çıkarma.""","""İcat edilebilecek her şey icat"
"s","S-BEABXg-0070-1036","köyde, biz de zeytin ağacına","çıkmıştık","ve baya bi beklemiştik orda."
"w","W-MD39C4A-0769-2297","Köy hizmetlerinin il sisteminin dışına","çıkarılmasıyla","mahalli idare fikri katledilmiştir. Bu"
"w","W-KE39E1B-3300-802","köy enstitüsünde kendisi gibi köyden","çıkıp","gelmiş öğrencilere saza nasıl düzen"
"w","W-PE05A1B-4235-662","kötüleştirmiştir. XVI. yüzyılın sonlarında ortaya","çıkmış","olan Celali İsyanları, Levend5 hareketleri"
"s","S-ACAAQq-0424-2156","kötü örnekleri gösterip, kendilerini haklı","çıkarmaya","çalışıyor ve suç işlemekte bir"
"s","S-ACABQq-0423-584","kötü sonuçtur"" da denilebilir. Ortaya","çıkan","şu sonuç vardır Kıbrıs Türklerinin"
"s","S-BEABXs-0130-1838","kötü anlamda soytarılık. İşin komiğini","çıkartıyor.","<gülme> Bokunu çıkartıyor. <gülme>. Haklılar"
"w","W-GE39C2A-0362-439","kökenli olmayanlar da. Ve ortaya","çıkan","karmaşık ortamda; emek ile sermaye"
"w","W-UE36E1B-3357-1257","köhne ataerkilliği ve despotizmi açığa","çıkartmış,","böylece gerçek demokrasi için mücadeleyi"
"w","W-PE39C3A-1744-1225","KYB arasında büyük bir çatışma","çıktı.","Yüzlerce KYB peşmergesi çatışmalarda hayatını"
"w","W-YI45F1C-5071-243","Kuşların cıvıldamaya, güneşin nazlı gelinlikten","çıkıp","evin kızı olduğu bu günde,"
"w","W-MA14B3A-1812-1302","Kuşatma altındaki evden ses soluk","çıkmamaktadır.","Köylü yüzleri, kadın-erkek. Jandarma yüzleri."
"w","W-VI44F1D-4748-70","kuzum. merhaba mirage85 kan testinde","çıkmayabiliyor.","bizimde negatif çıktı. sizin deri"
"s","S-ACABQq-0421-2202","kuyruğa girmeniz gerekmekte ve karşınıza","çıkan","hekimi de siz seçememektesiniz. Oysa,"
"s","S-BEABXO-0344-354","Kutusuna bakalım yine de. Çoraplarını","çıkarsana.","Utanırım. <gülerek> Tipe bak ya"
"w","W-KD02A1B-4478-34","kurşun yağdırmıştır... Türkiye'de ise halktan","çıkmış","Atatürkçü bir ordu vardır. Bu"
"s","S-BEABXB-0073-1216","kuruyo bi yere çarpınca iz","çıkıyo.","Bunda direk iki dakkada kuruyo."
"s","S-ACABTZ-0336-552","kurumumuzda enerji verimliliği çalışmalarında ortaya","çıkan","bir sonuç. Enerji verimi ve"
"w","W-JE39E1B-2838-2144","kurumlar tarafından açıklanması da, ortaya","çıkarılması","da en azından ""şimdilik"" mümkün"
"w","W-OF25D1B-2143-1846","Kurulu'na sunduğu brifingle ilgili olarak","çıkan","haberler üzerine dün bir yazılı"
"s","S-ADABCo-0025-2482","Kurultaydan 1 gün önce alışverişe","çıktı.","Gömlekten ayakkabıya gardrobunu yeniledi. Giysilerin"
"w","W-NE30D1B-2127-1072","kurulmuş bir siyasal realiteyi ortaya","çıkarmak","demektir ki bu BM kürsüsünde"
"s","S-ADAABo-0367-1020","kurucu hanedan reisi ön plana","çıkmaya","başlar. Bu aşamada tek bir"
"w","W-ND39C3A-1754-365","kurtulunur. Sahte aydınların foyası ortaya","çıktıkça","gerçek aydınlar yücelecektir. Toplumun simgesi"
"s","S-BEABXg-0088-1656","kurtulmak için ona da şey","çıkardılar","bu sefer, yani rekreasyon mezunusun"
"w","W-TE36E1B-3355-1678","kursağımda kaldı ama konuşunca ortaya","çıktı","ki, Reyhan Karaca da ""acı"
"w","W-NE37C3A-0030-872","kurgu fukarası gibi abartılı anlamlar","çıkmasın.","Öyle değil elbette, olur mu?"
"s","S-ADABPZ-0134-676","kurban edilmiş insüler içinde ortaya","çıkan","metalaşmış emek ürünü gurbetçi umutsuzdur."
"s","S-ADAABo-0367-77","kurarak işte bu şehirlerde ortaya","çıkan","bu yaşam biçimine de işte"
"s","S-BEABXu-0435-141","kuralı öyle hatta kupadan neler","çıktı","onları bile bileceksin. Bir daha"
"w","W-OH36C4A-0237-1761","kural çıktı. Kimyanın anahtarı ortaya","çıktı.","Gittim bunları İsviçre'de notere mühürletip"
"w","W-QF25D1B-2760-417","kur, bu seviyenin de üstüne","çıkabilir.","Kurun 1 milyon 600 binleri"
"s","S-ADAASK-0036-856","Kur'an'ın bir mucizesi olarak ortaya","çıkıyor,","bugün bile inanan insanların arasında"
"s","S-BEABXg-0072-365","Kur'an'da yazıosa tamam eyvallah; ama","çıkıp","da biri dediyse, hadisi şerif"
"w","W-DA16B2A-1719-1744","kulübeye sürdü. Kulübeden bir kız","çıktı,","dünya güzeli bir kız... Bu"
"w","W-RF05A1B-4656-1298","kullanımı arttırıldıkça, birim girdi başına","çıktı","miktarı gittikçe artan bir sektör"
"s","S-BEABXp-0156-1021","kullanıldığı yere göre bi anlam","çıkarılmış.","İşte ben hani context... Senden"
"s","S-AEABTZ-0040-1326","kullanıldığı potansiyelimizin gerçek anlamda açığa","çıkarıldığı","seçeneklerimizin bir planlama çerçevesi içinde"
"w","W-ID13C2A-3303-351","kullandığı varyasyondur. Yukarıdaki alıntılardan yola","çıkarsak,","yazarlara göre feodalizmin, belli bir"
"w","W-UD30D1B-2206-944","kullanarak amcasının adına düzenlenmiş kimlik","çıkarttığı","da belirlendi. Kamyonda 83 kilo"
"w","W-EA16B4A-1042-938","kulağına eğiliyorlar, berberden az önce","çıkmış","başkalarıyla, geçen yaz üzerlerinde görülmemiş"
"s","S-ADAB^o-0200-870","kulaktan dolma bilgilerle de yola","çıktığımız","zaman görüyosunuz geçenlerde Nevşehir'de bir"
"w","W-HA16B4A-0016-1817","Kudretli ve celalli babaya karşı","çıkmak","kimin haddineydi! Karı koca şık"
"s","S-ADABIi-0124-1968","Kudret-ül Hayvan adlı bir oyun","çıkarttık.","Bu metin tamamen bizim kendi"
"s","S-BEABXs-0130-1076","Ksin dediler ya kesin yani","çıktığımda","anlattım sınavımı ooo tamam abi"
"w","W-CE39E1B-2888-1172","krize girmesinin, beklenti sahiplerini haklı","çıkardığı","sanıldı. Her şey geçmiş bilgelere,"
"w","W-TE05A1B-4250-1839","Kristof (1996)'a (1996)'a göre, ortaya","çıkan","K-Ö uyumu kavramları bütünleyici uyum"
"s","S-BEABXO-0441-1367","kremleri, tişört; bizim yanımızda tişörtünü","çıkartmıyor","da. Asla. Şortla giriyor. Gidiyor"
"w","W-EF39C4A-0074-612","kreminin birarada olduğu) şampuanlar piyasaya","çıkmadan","önce aynı şeyler normal şampuanlar"
"w","W-VD05A0A-2036-1252","koşuyorum, ödeme alamadık, günlerce fabrikadan","çıkmadık","biz. Bize söylenen, Yargıtay'dan çıkan"
"w","W-QF10A1A-1883-1284","koşullarından biri olarak ön plana","çıkması","ve ücretlerin işsizlikteki değişimlerden kısmen"
"w","W-MI39C3A-1951-788","koşturduğu bir alan olmaktan hızla","çıkıyor.","Diğer taraftan şifreleme tekniklerinin gelişmesiyle"
"w","W-JA16B3A-0796-1060","koştura, birkaç defa daha indi,","çıktı.","Masayı bir tamam donattıktan sonra;"
"w","W-FD05A4A-2607-1058","koyunca, dışa bağımlılığa alternatif olarak","çıkarılan","burjuva ilerleme çizgisi, bu çizgiden"
"w","W-NE09C2A-0324-453","koymuştum. Sonra mahkemede, her şey","çıktı","ortaya, kardeşim suçsuz bulundu. Hilal"
"w","W-MD37C0A-0157-1094","koydular. Tam torbayı alıp yola","çıkacakları","zaman Enkidu Gılgameş'e, ""Arkadaşım şimdi"
"w","W-FH42C4A-0723-584","kovmuşlardı. Geriye dönüp de dışarı","çıkacakları","sırada eşikte beliren adam seslendi"
"s","S-AEAB]o-0017-968","kovalıyorlar. Kovalıyorlar ama kaydedemiyorlar. İsyan","çıkıyor.","<B> göçebeleri yollayamaz yani. O"
"w","W-HC05A2A-1772-1961","kotayı tutturan bir b adayı","çıkarsa,","bu aday da temsil heyetine"
"w","W-PG09C3A-0021-2406","kotarılmış bir oyun olarak karşımıza","çıkarıyor...","Selim İleri, Cumhuriyet, 3 temmuz"
"s","S-ADABIi-0124-2100","kostüm aksesurlarla sahneye çıkılır. Sahneye","çıkılır","ve başlanır oyun çalışmasını. Rejisör"
"w","W-HF09A4A-1835-491","korumakla birlikte 350-400 dolar düzeylerine","çıkmıştır.","Bu duruma önümüzdeki dönemde iki"
"w","W-RF25D1B-2761-1631","koru, İstanbul'da son yıllarda satışa","çıkarılan","ikinci koru. Daha önce Korkmaz"
"s","S-BEABXO-0269-1405","Kornaya bastıktan sonra buraya ses","çıkıyo,","ondan sonra kornaya basıyorum. Noluyo,"
"w","W-NH13C3A-3302-1782","Korkusuzca yerkürenin karanlık yakasına yolcu","çıkan,","ölümsüzlük peşinde ölümü göze alan,"
"w","W-RA14B3A-0553-1605","KORKU İLE HAYKIRIR.) Hayır hayır!..","Çıkarma,","çıkarma, maskeni!.. DANS MÜZİĞİ VE"
"w","W-MD39E1B-2928-1513","koridorları. Gazetelerde boy boy resimleri","çıktı","Demiryumruklu Nihat'ın, tıpkı ablam Şerife"
"w","W-UC06A1B-4106-864","koordinatları ve yarıçaplarını hesaplayıp, bir","çıktı","olarak elde edilmiştir. Yazılım ayrıca"
"s","S-ADABAo-0382-1779","konuşurken sizin tanıdığınız Esra mı","çıkıyor","televizyondan onu bilmiyorum bana göre"
"s","S-ADABAo-0033-2123","konuşucaz. Hangi dersleri, hangi sonuçları","çıkarmamız","gerekiyor onları konuşucaz. Onlar üzerinde"
"w","W-TG09C3A-0019-184","konuşmuşlardı. Siyasi faaliyetlerimden ötürü Merck'ten","çıkarılmamı","istiyorlardı. Bu arada firmayı tehdit"
"s","S-BEABXn-0350-230","konuşmaya. Yapmayın, etmeyin diye. Savaş","çıkmasın","diye. Tabi Türkiye'nin Mısır'ın da"
"w","W-RA14B3A-0553-1445","Konuşmaya devam ederseniz, ben dışarı","çıkacağım!","ADAM- (TELAŞLI) Aklınıza neler de"
"s","S-BEABXO-0319-2410","konuşmalar... Onları ayırcam diye canım","çıktı.","Evet çok fena. Bi de"
"s","S-AEABTZ-0040-1393","konuşmak döngüsünün dışına, orda belki","çıkmamız","mümkün değil, çünkü kendisi zaten"
"w","W-QA16B4A-1251-1975","konuşma. Karı-kocanın yollarının daha yola","çıkmadan","önce ayrıldığına işaret eder... Adam"
"w","W-SI27D1B-2831-2464","konuşma öncesi basın mensupları salondan","çıkarıldı.","Konferansı Erbakan'ın kızları Zeynep Baykoç"
"s","S-ADABPZ-0135-1436","konuşalım. Yani Şimdi Savaşları öne","çıkaranlar","post modernler mi, modern yani"
"s","S-ACABQq-0425-891","konuşalım ve hizmet edelim, yasa","çıkaralım;","halkın takdiri öyle kazanılır. Hiç"
"w","W-LA16B0A-0287-1923","Konuyu saplandığı bu varoluşsal boyuttan","çıkararak","hafifletmek istedi Yıllardır aradığı bir"
"s","S-ACABQq-0422-1181","konuya, iktidar- muhalefet beraber sahip","çıkmamızdır.","Burada çıkan reform paketlerinin hepsini"
"w","W-VB04A3A-2992-2358","konusu süreçte doğal olarak ortaya","çıkan","basınç olan çözüşme basıncının (dissociation"
"w","W-ME05A1B-3918-183","konusu olmayacağı yeni bir işlem","çıkartır.","Bundan dolayı, Anayasa Mahkemesinin Anayasaya"
"s","S-ACABQq-0420-917","konusu olduğunda gösterdiği hassasiyeti, kendi","çıkardığı","yangında cayır cayır yanan sokaktaki"
"w","W-VF10A3A-1814-1327","konusu firma üretimini qp' düzeyine","çıkardığında","zararı sıfır olacaktır. Piyasaya girmeye"
"w","W-ND39E1B-3298-554","konulması kabul edilmiştir. 1943 yılında","çıkarılan","4357 sayılı yasayla özel idarelerden"
"w","W-IE05A2A-2048-757","konularda, milletlerarası unsurlu ilişkilerin ortaya","çıkardığı","sorunlar çözülürken, artık bağlama kuralı"
"w","W-ND02A2A-0373-759","konulara gösterdiğiniz ilgiden anlamlı sonuçlar","çıkarmayı","bilebilecek bir kadro varsa, bu"
"s","S-ADABPZ-0113-1093","konudaki çabalarımızı en üst seviyelere","çıkarmak","istiyorsak ilimin öncülüğünü önderliğini yol"
"w","W-PC06A2A-1179-677","konuda yoğun bir talebi karşımıza","çıkarmıştır.","Mevcut internet üzerinde, şimdi bile"
"s","S-ACABQq-0426-432","konuda bu Parlamentodan bir yasa","çıkardık.","Sayın Meral hatırlayacaktır, Türk-İş Genel"
"w","W-KD05A3A-1273-2068","kontrolünün devreye girmesini veya devreden","çıkmasını","sağlar. PIN şifresi kontrolü devreye"
"w","W-VD02A1A-2714-1201","kontrol edildikten sonra diğer katların","çıkılabilmesi","için temel üstü ruhsatı gereklidir."
"s","S-BEABXT-0066-364","kontenjanlar belli oluyo. Kılavuzlarda, kılavuz","çıkartıyolar.","Ne kadar sürcek bu? 1"
"w","W-GD36C4A-0206-291","konmuş Binbaşı Ersever'in nüfus cüzdanı","çıktı!","Ankara Şehirlerarası Otobüs Terminali'nden postalanan"
"s","S-BEABXO-0455-784","komşusu. <gülme> Tabii canım. Yaa!","çıksa","alsın, sana alsın, yabancıya alcağına"
"w","W-IA16B3A-2673-133","komşuları olan ve evinden hiç","çıkmayan","Rus yazarına kadar elde edilebilecek"
"s","S-ADABCo-0237-2281","komutanlıkta eksik bomba bulunmadığı ortaya","çıktı.","Ele geçirilen üç tabancanın Dönmez'le"
"s","S-ACABQq-0421-205","komisyonu kurulması şeklinde bir karar","çıkması","ve yörenin sorunlarının, millî park"
"s","S-ACABQq-0422-1319","komisyonlarının hazırladığı ilerleme raporlarıyla ortaya","çıkmaktadır.","O bakımdan, hükümetimiz, bunun bilincindedir"
"s","S-BEABXO-0348-55","komikti ya! Obama diye onu","çıkarmışlar.","Şey... Çok Güzel Hareketler ne"
"w","W-IA16B3A-2673-2104","kolunda dedemden kalma bir çifteyle","çıkmış","ve -büyük ihtimalle- yine dedemden"
"w","W-OA16B3A-0043-1147","koluna girerken ben de onlarla","çıkmak","üzere hazırlanıyordum ki Müfit engel"
"w","W-QG36C4A-0452-1931","kolay, en iyi, söyleşilerinden, konuşmalarından","çıkarabilirsiniz.","Söyleşi metinleri, öyle ele güne"
"s","S-BEABXg-0090-903","kolay takımda bile tek forvete","çıkıyon","ya. Onu diyom hani UEFA'da"
"s","S-ADBBI^-0042-1480","kolay olmadı. Terör başı Şam'dan","çıktı,","bu defa Roma'da karşımıza geldi."
"s","S-BEABXO-0389-1771","kola <B>. Beraber çıkalım. Beraber","çıkacaz.","Ben çıkmayacam. Git kolamı al"
"w","W-PI13C4A-1531-442","kocaman bir çift boynuz takıp","çıkıyor.","""Üç maymunu oynamanın gerekliliği üstüne"""
"w","W-RC01A2A-1353-287","KOARKTASYONU (Aortun Daralması) Aortun kalpten","çıktığı","bölgede anne karnında gelişim esnasında"
"w","W-OE09C2A-1533-58","KİTAPÇI DÜKKANI Mustafa Kemal, Samsun'a","çıktığı","zaman kafasındaki plan belliydi. Artık"
"w","W-CE05A1B-3386-504","Kişinin aylık gelirinden zorunlu giderleri","çıkarıldıktan","sonra kalan bakiyenin tüketici kredisine"
"w","W-TI37C2A-1326-680","kişilere bir bakın. Sürekli problem","çıkaran,","çözüm geliştirmeyi bilmeyen, şikâyet eden,"
"s","S-BEABXO-0448-685","kişi başı yüz ellişer lira","çıkacağına","o parayla. Hindiyi nerde yaptırcan?"
"w","W-FI09C2A-1377-611","kitapçığının fotokopisini çektirmişti. Benim tayinimin","çıkma","olasılığı sıfıra yakındı. O'da biliyordu"
"w","W-KB04A3A-1259-32","kitapları okumadığına inanırdı 1980'Ii yıllarda","çıkardığım","Çevre ve Ormancılık, adlı dergiyi"
"s","S-ACABTZ-0336-1309","kitap yazdım kendimce. Emo yayınlarından","çıktı.","İşte neden karşı olduğumuzu argümanlarımızı"
"s","S-BEABXO-0344-1764","kiracı üç yüz elli beşe","çıkmış.","İşte şöyledir böyledir üç yüz"
"w","W-LC35C4A-0471-2047","Kinsey, bu görüşün de karşısına","çıkmaktadır.","Bir kez, Kinsey'e göre; mastürbasyonun"
"s","S-ADBBI^-0326-1264","kinciyimdir, evet. Yapılan şeyin acısı","çıkarılacaktır.","Yapılan kötülüğü hiçbir zaman affedemiyorum."
"w","W-SA16B2A-0738-721","kimseyi kılımıza bile dokundurtmadan dışarıya","çıkacağız.","Sana söz veriyorum."" Bu güvence,"
"s","S-BEABXO-0091-2431","kimse bişe idi yemez niye","çıkartamadı","diye. Öbür gol nasıldı? Yani..."
"s","S-ADABPZ-0125-1785","kimliğimize emm daha iyi ortaya","çıkarabilmemiz","kendimizi kanıtlayabilmemiz için emm ben"
"s","S-ADABPZ-0134-2374","kimlikçiliği buluşturan yönde burada karşımıza","çıkıyor.","<D 5> Romantik ulusçuluk ve"
"s","S-ADABPZ-0134-352","kimliklerin özellikle etnik kimliklerin, öne","çıktığına,","çıkarıldığına, bu öne çıkarılışlığın teşvik"
"w","W-HG03A4A-3317-167","kimin elinden çıktıklarını ya da","çıkması","gerektiğini Kur'an açıkça bildirmektedir. Oysa"
"w","W-QI37E1B-3060-2118","kimi izleyicilerin filmin sonunu beklemeden","çıkmasının","gerekliliği de bu yüzdendir; ağır"
"s","S-BEABXg-0088-450","Kim... Gerçi daha dağ köyleri","çıkıyo.","Yani Yenice falan git gel"
"s","S-BEABXO-0075-809","kim yok sanatçılardan hangi albümler","çıktı","hiç takip edemiyorum yaa. Ben"
"s","S-BEABXO-0089-41","kim yazacak. Anası babası sahip","çıkamıyor","ki. Dün maç izlerken çamaşır"
"w","W-ZI45E1C-5072-2078","Kim Kardashian gibi aletlerin tepesine","çıkıp","poz vermemeliyiz! Yani şu Rihanna'yı"
"w","W-IE05A2A-2080-1180","Kilisesinin belirli kesimlerinde günümüzde ortaya","çıkan,","bazı dinlerin ""Rusya'nın düşmanı"" olduğu"
"w","W-TA16B2A-0325-1149","kilidi tanıyınca sevinmiştim. Peşimden gelenlerin","çıkardığı","gürültüyü duyan Naciye Abla, bileklerinin"
"s","S-BEABXO-0081-1334","ki? Bilmiyorum ki. Ee? Sonra","çıktık","geldik yolda teker patladı. Hmm."
"w","W-SA16B4A-0063-2431","ki... O gece on buçukta","çıkan","Melek Türker'miş!"" ""Ne? Bunu bana"
"w","W-KD39C3A-0386-654","ki, bu sefer Cumhurbaşkanı Demirel","çıktı,","Çekiç Güç'ü kastederek şöyle dedi"
"s","S-ADAB]o-0193-1095","Ki yine tamam yine olay","çıkamayacaktı","ama daha pozitif bir sonuç"
"w","W-HH42C2A-0709-2317","ki tekrar ihtiyar cinin huzuruna","çıkardılar.","Önce onları dinledi. Sonra bana"
"s","S-BEABXO-0120-2264","ki o kadar bir dardayız.","Çıkıp","yani eşyamızı alıp çıkıp koyabileceğimiz"
"s","S-BEABXO-0431-158","ki müslümanlar daha çok sahip","çıkıyomuş","şeylerine. Onlar sahip çıkmak olarak"
"s","S-BEABXO-0012-2048","ki işte, bu genel sınavları","çıkarttılar,","koydular. Ne zaman ki nüfus"
"s","S-AEABUZ-0038-1770","ki bundan sonra yani Galileo","çıkmış","Dünya yuvarlak demiş. Evet. Ve"
"s","S-BEABXY-0063-2215","ki bende. Karonun ası kimde?","Çıktı","mı? Ezdü ya beni şimdi."
"s","S-BEABXR-0010-2480","ki Aliye şu vadeliden param","çıkınca","sana verecem. Hiç merak etme."
"s","S-BEABXO-0012-1910","Keşke bunu önce söyleseydin. Nasıl","çıktı?","Emm... İncelme çıkmış. Çıktı. Kalsiyum"
"s","S-ADABCo-0215-916","keçi vardı yani Antalya'da Toroslar'da.","Çıkmış","Baykal Efendi bugünlerde bi şeyler"
"s","S-ACABQq-0423-2080","kez hükümet politikalarıyla uyumlu sonuçların","çıktığı","kararlardır; ama, birisi çıkar da"
"s","S-ADABCo-0281-1400","kez görmek isteyince skandal ortaya","çıktı","bebek yaşıyordu. Emm eşim dedi"
"s","S-ADBBAo-0443-1479","kez bir tv programında ortaya","çıkmış","oluyor. Özcan Deniz şarkıyı söylerken"
"w","W-YI45F1D-4819-800","keyfimizi bozmadan Taksim'e gittik. Otoparktan","çıktığımızda","artık gözgözü görmüyordu, muson yağmuru"
"w","W-RA16B2A-1050-1022","keyfim yerindeydi. Hatta sabah evden","çıkmadan","önce ruj sürmeyi bile düşünmüştüm,"
"w","W-LA16B3A-1947-412","keseler, havlular, yelekler, kolalı gömlekler","çıkartıldı.","Naime Hanım bulgur, erişte, kuru"
"w","W-TA16B1A-0918-385","kerhanelerde, derme çatma helâlarda veya","çıkma","kamyon lastiklerinin yığıldığı benzinlik depolarında;"
"w","W-VI45F1D-4788-1185","kere saat 4'te benim labdan","çıktığım","görülmüş şey değil yine ayartıyorsun"
"w","W-RG03A3A-1546-1449","kentsel dönüşüm projeleri sonucunda ortaya","çıkabilecek","ikili yapıyı çözmek açısından olumlu"
"s","S-AEABUZ-0022-1346","kendini. Ya da evin içinden","çıkamıyor.","Ve eş zamanlı olarak düğmeye"
